sample_id,label,source,env,snr_db,run_tag,bin_path,fold
258,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_154_13751.bin,train
259,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_154_13850.bin,train
260,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_167_13969.bin,train
261,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_167_14187.bin,train
262,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_179_14346.bin,train
263,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_193_14784.bin,train
264,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_427_28025.bin,train
265,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_432_28063.bin,train
266,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_341_21627.bin,train
267,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_341_21836.bin,train
268,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_345_21895.bin,train
269,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_341_21959.bin,train
270,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_345_21964.bin,train
271,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_345_22019.bin,train
272,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_345_22085.bin,train
273,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_341_22127.bin,train
274,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_345_22146.bin,train
275,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_345_22216.bin,train
276,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_356_22420.bin,train
277,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_540_32219.bin,train
278,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_540_32298.bin,train
279,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_540_32351.bin,train
280,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_555_32469.bin,train
281,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_556_32471.bin,train
282,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1362_68267.bin,train
283,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1362_68315.bin,train
284,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1365_68315.bin,train
285,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1362_68363.bin,train
286,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1362_68411.bin,train
287,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1362_68459.bin,train
288,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1362_68507.bin,train
289,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1362_68555.bin,train
290,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_716_41703.bin,train
291,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_511_30947.bin,train
292,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_514_30985.bin,train
293,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_511_31010.bin,train
294,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_520_31207.bin,train
295,drone_bebop,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1197_62681.bin,train
296,drone_bebop,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1197_62753.bin,train
297,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_176_14119.bin,train
298,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_176_14194.bin,train
299,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_176_14251.bin,train
300,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_176_14302.bin,train
301,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_176_14369.bin,train
302,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_176_14426.bin,train
303,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_176_14475.bin,train
304,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_176_14532.bin,train
305,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_176_14619.bin,train
306,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_176_14688.bin,train
307,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_176_14743.bin,train
308,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_651_35300.bin,train
309,Elephant,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1031_55392.bin,train
310,Elephant,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1042_55490.bin,train
311,Elephant,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1045_55757.bin,train
312,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_175_14072.bin,train
313,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_130_11324.bin,train
314,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_11347.bin,train
315,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_11421.bin,train
316,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_130_11463.bin,train
317,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_11473.bin,train
318,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_11522.bin,train
319,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_130_11568.bin,train
320,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_11577.bin,train
321,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_11629.bin,train
322,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_11677.bin,train
323,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_130_11678.bin,train
324,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_11734.bin,train
325,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_130_11741.bin,train
326,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_11788.bin,train
327,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_11838.bin,train
328,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_130_11834.bin,train
329,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_11914.bin,train
330,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_130_11925.bin,train
331,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_11974.bin,train
332,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_130_12009.bin,train
333,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_12120.bin,train
334,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_130_12164.bin,train
335,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_12169.bin,train
336,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_12220.bin,train
337,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_12268.bin,train
338,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_130_12279.bin,train
339,Lion,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_134_12329.bin,train
340,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1084_56016.bin,train
341,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1086_56033.bin,train
342,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1084_56066.bin,train
343,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1086_56168.bin,train
344,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1086_56236.bin,train
345,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_58_6735.bin,train
346,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_59_6796.bin,train
347,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_58_6815.bin,train
348,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_58_6871.bin,train
349,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_67_7025.bin,train
350,drone_bebop,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_217_15486.bin,train
351,drone_bebop,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_219_15496.bin,train
352,drone_bebop,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_228_15614.bin,train
353,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_213_15425.bin,train
354,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_220_15551.bin,train
355,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_232_15676.bin,train
356,Elephant,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1420_71720.bin,train
357,Elephant,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1420_71818.bin,train
358,Elephant,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1420_71867.bin,train
359,Elephant,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1420_71915.bin,train
360,Elephant,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1420_71996.bin,train
361,Elephant,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1420_72067.bin,train
362,Elephant,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1437_72226.bin,train
363,Elephant,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1445_72388.bin,train
364,drone_bebop,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_68_8292.bin,train
365,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_415_26425.bin,train
366,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_416_26425.bin,train
367,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_415_26515.bin,train
368,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1284_66382.bin,train
369,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1285_66435.bin,train
370,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1284_66473.bin,train
371,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1285_66483.bin,train
372,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1285_66532.bin,train
373,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1284_66566.bin,train
374,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1285_66593.bin,train
375,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1015_53820.bin,train
376,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1015_53892.bin,train
377,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1016_53893.bin,train
378,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1016_53941.bin,train
379,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1015_53969.bin,train
380,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1016_53989.bin,train
381,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1016_54038.bin,train
382,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1015_54037.bin,train
383,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1016_54087.bin,train
384,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_566_32801.bin,train
385,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_567_32804.bin,train
386,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_574_32824.bin,train
387,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_595_33002.bin,train
388,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_595_33102.bin,train
389,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_398_25975.bin,train
390,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_394_26000.bin,train
391,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_404_26118.bin,train
392,Elephant,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1455_74100.bin,train
393,Elephant,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1457_74117.bin,train
394,Elephant,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1457_74223.bin,train
395,Elephant,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1466_74424.bin,train
396,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1461_74420.bin,train
397,Frog,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1471_74482.bin,train
398,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_506_30710.bin,train
399,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_385_24297.bin,train
400,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_385_24446.bin,train
401,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_385_24561.bin,train
402,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_385_24623.bin,train
403,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_385_24686.bin,train
404,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_385_24833.bin,train
405,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1_2993.bin,train
406,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_5_3008.bin,train
407,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1_3055.bin,train
408,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1443_72303.bin,train
409,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1444_72367.bin,train
410,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1447_72580.bin,train
411,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1448_72594.bin,train
412,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1447_72660.bin,train
413,Bear,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1447_72712.bin,train
414,drone_binary,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_70_8262.bin,train
415,drone_bebop,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_1147_59930.bin,train
416,background,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_9_3123.bin,train
417,background,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_32_4439.bin,train
418,background,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_60_6901.bin,train
419,background,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_63_6927.bin,train
420,background,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_77_8449.bin,train
421,background,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_95_9071.bin,train
422,background,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_117_9671.bin,train
423,background,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_142_12530.bin,train
424,background,clean,none,high,a1,/Users/abhinav/research/experiments/odas/logs_a1/patch_143_12533.bin,train
